"index","VersionID","VersionName","AffectedVersion","Class","Ticket","Bugginess"
"6","12324601","4.2.2","4.2.2","BenchThroughputLatency.java","BOOKKEEPER-768","YES"
"7","12323267","4.3.0","4.3.0","BookieNettyServer.java","BOOKKEEPER-638","YES"
"7","12323267","4.3.0","4.3.0","TestRackawareEnsemblePlacementPolicy.java","BOOKKEEPER-633","YES"
"7","12323267","4.3.0","4.3.0","LedgerHandle.java","BOOKKEEPER-848","YES"
"7","12323267","4.3.0","4.3.0","BookieInitializationTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","LocalBookKeeper.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","ReadOnlyBookieTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","TestEntryLog.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","UpgradeTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","CompactionTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","ZooKeeperUtil.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","ConcurrentLedgerTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","BookieJournalTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","BookieZKExpireTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","BookieClientTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","CookieTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","LedgerDirsManagerTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","LedgerCacheTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","IOUtils.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","TestDiskChecker.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","BookKeeperClusterTestCase.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","BookieInitializationTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","LocalBookKeeper.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","ReadOnlyBookieTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","TestEntryLog.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","UpgradeTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","CompactionTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","ZooKeeperUtil.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","ConcurrentLedgerTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","BookieJournalTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","BookieZKExpireTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","BookieClientTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","CookieTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","LedgerDirsManagerTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","LedgerCacheTest.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","IOUtils.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","TestDiskChecker.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","BookKeeperClusterTestCase.java","BOOKKEEPER-814","YES"
"7","12323267","4.3.0","4.3.0","BookieShell.java","BOOKKEEPER-813","YES"
"7","12323267","4.3.0","4.3.0","BookieShell.java","BOOKKEEPER-813","YES"
"7","12323267","4.3.0","4.3.0","CleanupLedgerManager.java","BOOKKEEPER-804","YES"
"7","12323267","4.3.0","4.3.0","BookKeeperCloseTest.java","BOOKKEEPER-804","YES"
"7","12323267","4.3.0","4.3.0","CleanupLedgerManager.java","BOOKKEEPER-804","YES"
"7","12323267","4.3.0","4.3.0","BookKeeperCloseTest.java","BOOKKEEPER-804","YES"
"7","12323267","4.3.0","4.3.0","CodahaleOpStatsTest.java","BOOKKEEPER-797","YES"
"7","12323267","4.3.0","4.3.0","Bookie.java","BOOKKEEPER-852","YES"
"7","12323267","4.3.0","4.3.0","GcLedgersTest.java","BOOKKEEPER-852","YES"
"7","12323267","4.3.0","4.3.0","SyncThreadTest.java","BOOKKEEPER-852","YES"
"7","12323267","4.3.0","4.3.0","LedgerStorage.java","BOOKKEEPER-852","YES"
"7","12323267","4.3.0","4.3.0","LedgerStorageTest.java","BOOKKEEPER-852","YES"
"7","12323267","4.3.0","4.3.0","HandleFactoryImpl.java","BOOKKEEPER-852","YES"
"7","12323267","4.3.0","4.3.0","LedgerManagerTestCase.java","BOOKKEEPER-852","YES"
"7","12323267","4.3.0","4.3.0","InterleavedLedgerStorage.java","BOOKKEEPER-852","YES"
